PID,participant_age,adol_wb_sum,MTES_SocialMediaUse_TimeOnApp.sum.z,MTES_PhoneChecking.mean.z,MTES_PublicUpdates.mean.z,mtes_total_zscores,sas_zscore,rpi_score,rpi_zscore,yrbs_z_score_2000_3000,yrbs_z_score_1000,positiveriskfreq_mean,negativerisk_ever_mean,positiverisk_ever_mean,negativeriskfreq_mean,zuckerman.mean,bas.sum,shs_bed_school,shs_bed_school_reason,shs_bed_school_other,shs_latency_school,shs_wake_school,shs_wake_school_reason,shs_wake_school_other,shs_home_leave,shs_school_transport,shs_bed_weekend,shs_bed_weekend_reason,shs_bed_weekend_other,shs_latency_weekend,shs_wake_weekend,shs_wake_weekend_reason,shs_wake_weekend_other,shs_wake_night,shs_sleepy_day,shs_nap_school,shs_nap_weekend,shs_sleep_needed_hours,shs_sleep_needed_minutess,shs_sleep_amount,shs_sleep_opinion,shs_sleep_school_enough,shs_sleep_weekend_enough,shs_sleep_class,shs_sleep_computer,shs_sleep_study,shs_sleep_test,shs_sleep_travel,shs_sleep_perform,shs_sleep_tvmusic,shs_sleep_game,shs_sleep_car,shs_sleep_convo,shs_caffeine,shs_coffeetea,shs_alcohol,shs_drugs,shs_overslept,shs_mornclass,shs_noonclass,shs_wokeup,shs_3am,shs_noon,shs_draggedout,shs_multiple,shs_insomnia,shs_nightmare,shs_stayawake,shs_dangerous,shs_goodsleep,shs_overslept_bothered,shs_too_tired,shs_stayasleep,shs_sad,shs_hopeless,shs_nervous,shs_worrying,shs_school_start,shs_test,shs_energy,shs_body,shs_job,shs_job_when___1,shs_job_when___2,shs_job_when___3,shs_job_when___4,shs_job_hours_school,shs_job_hours_weekend,shs_job_sleep,shs_job_no_bed,shs_job_no_wake,shs_study,shs_study_when___1,shs_study_when___2,shs_study_when___3,shs_study_when___4,shs_study_school,shs_study_weekend,shs_study_sleep,shs_study_no_bed,shs_study_no_wake,shs_sports,shs_sports_when___1,shs_sports_when___2,shs_sports_when___3,shs_sports_when___4,shs_sports_school,shs_sports_weekend,shs_sports_sleep,shs_sports_no_bed,shs_sports_no_wake,shs_orgactivity,shs_orgactivity_when,shs_orgactivity_school,shs_orgactivity_weekend,shs_orgactivity_sleep,shs_orgactivity_no_bed,shs_orgactivity_no_wake,shs_grades,shs_car,shs_accident,shs_disabilities,shs_healthquality,shs_medication,shs_stayhome_sick,shs_stayhome_other,shs_tv,shs_computer,shs_phone,shs_race___1,shs_race___2,shs_race___3,shs_race___4,shs_race___5,shs_race___6,shs_race___7,shs_race_other,birth_sex,participant_age,Flanker_Z,OBJ_AvgPickups_Z,OBJ_AvgNotifs_Z,OBJ_Usage.DailyHourlyAverage.Z,SSM,overall_dprime,texi_z_score,Bar_z,DD_Indiff_Avg,ema_mood_during_use,ema_mood_use_assosciation,ema_negative_exposure,ema_avg_use,obj
2012,16,8,0.09745711,0.316384099,-0.856903675,-0.147687489,-0.76436599,2.307692308,-0.67713266,-1.043098326,NA,0.785714286,0,0.642857143,0,0.166666667,24,22:00,2,,1,6:20,2,,7:10,3,22:30,2,,1,8:00,5,,0,0,2,2,8,0,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,3,5,0,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,2,5,2,0,3,3,1,0,NA,2,3,0,0,0,0,1,1,0,0,0,1,0,0,0,n/a,,,,,,,,,,,804.6666667,,,,,5.283333333
2013,15,11,0.29802847,-0.697937016,0.756583245,0.118891566,-0.637762172,2.615384615,0.108917051,-1.043050235,NA,1.857142857,0.142857143,0.857142857,0.428571429,0.666666667,25,22:30,3,,2,5:40,2,,6:15,2,22:30,5,,1,10:00,4,,0,1,0,0,8,0,3,1,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,2,2,3,2,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,15,8,1,1,2,1,0,1,1,0,2,2,0,1,3,0,NA,NA,NA,NA,NA,NA,1,0,NA,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,Chinese,1,15,-0.550785955,NA,NA,-0.581798648,-1.136562511,2.067530251,-0.679697759,1.387938581,986.6666667,3.3742899,0.03216021,0.28,59,4.95
2014,16,5,0.19774279,-0.495072793,-0.211508907,-0.16961297,0.375068371,2.538461538,-0.087595377,0.459566627,NA,1.214285714,0.571428571,0.928571429,1,0.833333333,25,23:00,3,,1,7:10,2,,8:05,3,1:00,5,,1,9:00,6,I usually gotta do smth,1,1,1,0,6,30,2,1,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,4,0,0,0,0,2,0,1,4,2,3,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,11,5,1,1,2,1,0,0,1,1,9,6,0,3,3,0,NA,NA,NA,NA,NA,NA,2,1,0,2,3,0,0,1,0,0,1,1,0,0,0,0,0,0,Cracker,2,16,0.137104257,0.358503174,0.623482775,0.49636644,0.612476289,1.838210774,-0.939627586,0.467031466,977.1666667,,,,,8.866666667
2015,15,12,0.49859983,0.722112545,2.692767548,1.304493308,1.008087461,2.230769231,-0.873645088,-0.757048233,NA,1.357142857,0.285714286,0.928571429,0.428571429,0.166666667,34,11:00,2,,3,6:30,2,,7:00,2,12:00,7,its the weekend so I no reason to wake up so early.,1,10:00,5,,0,2,2,0,9,35,3,2,1,1,1,0,0,0,2,0,2,0,0,0,1,1,0,0,0,1,2,3,3,0,4,4,4,4,0,0,0,0,4,4,4,4,4,4,5,2,2,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,10,3,0,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,4,0,0,0,1,1,1,0,1,0,0,0,0,0,,2,15,0.521762997,-0.822159437,-1.16969033,-0.12759293,2.183976075,1.906096917,-1.026270862,1.387938581,568.3333333,,,,,6.6
2016,15,17,0.79945687,0.924976769,1.079280628,0.934571422,1.008087461,2,-1.463182372,-0.791451502,NA,1.714285714,0.142857143,0.928571429,0.142857143,0.5,18,23:30,5,,2,6:00,2,,7:00,2,2:00,2,,2,8:00,3,,0,2,2,2,8,30,3,2,1,2,1,0,3,1,0,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,3,0,2,0,3,3,3,3,3,3,5,3,1,2,1,0,1,0,0,2,0,0,3,3,1,0,0,1,0,3,2,1,1,3,1,0,0,1,0,9,3,1,1,1,1,2,3,0,0,3,3,1,0,NA,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,N/A,1,15,-0.753192421,0.290200379,2.363468543,-0.444160551,1.449759846,NA,0.966524481,-0.45387565,,,,,,5.45
2017,15,13,1.20059959,1.330705215,-0.534206291,0.665699505,0.754879825,2.538461538,-0.087595377,-0.913306847,NA,0.857142857,0.142857143,0.571428571,0.285714286,0.5,25,22:00,2,,2,17:19,2,,12:00,1,2:00,2,,1,8:00,5,,1,1,2,0,6,30,2,2,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,4,2,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,0,NA,2,2,0,2,1,1,0,1,0,1,0,0,0,0,0,n/a,2,15,-0.719943606,-0.305009698,-0.265505586,1.042330888,2.462279924,NA,0.793237929,-0.45387565,335.3333333,,,,,10.85
2018,13,6,0.89974255,0.924976769,1.079280628,0.967999982,-0.890969808,2.384615385,-0.480620232,-0.917082551,NA,1.5,0.285714286,0.785714286,0.428571429,0.666666667,22,12:00,5,,2,8:30,3,,9:00,3,14:00,4,,3,10:30,1,,1,0,0,2,7,0,2,1,3,2,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,2,2,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,5,2,2,4,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,3,0,0,0,0,1,1,0,1,0,0,0,0,0,,1,13,-0.347577312,0.495108766,-0.463058556,0.120155643,0.172678875,NA,-0.506411207,0.467031466,,,,,,7.5
2019,14,13,0.59888551,0.113519876,1.724675396,0.812360261,0.501672189,2.153846154,-1.070157516,-0.749398153,NA,1.571428571,0.285714286,0.928571429,0.571428571,0.833333333,29,21:30,2,,2,6:00,2,,7:00,2,22:30,2,,2,9:30,5,,2,1,0,0,8,0,2,2,3,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,3,0,4,0,3,2,1,1,3,3,4,2,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,4,1,1,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,3,26,10,0,1,3,1,0,NA,1,3,0,1,0,0,0,1,1,0,0,0,0,0,0,,1,14,-0.093644631,-0.207434276,-0.447862173,-0.48545198,0.719514932,NA,0.013448447,1.387938581,,,,,,5.3
2020,15,13,2.50431343,1.736433661,3.015464932,2.418737341,2.147521823,3,1.091479191,-1.127693699,NA,1,0.571428571,0.642857143,1.428571429,0.666666667,26,9:30,2,,2,5:30,3,,8:30,2,12:45,5,,3,11:30,5,,2,1,2,3,8,30,2,2,1,4,2,0,3,0,0,1,3,0,0,1,1,1,0,0,3,1,3,4,4,3,3,4,4,3,4,0,2,3,4,4,0,0,2,2,6,3,4,4,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,4,0,2,4,1,0,1,0,1,1,0,0,0,0,,1,15,-0.285152929,-0.187919191,0.608286393,2.258134072,0,-0.1609589,0.446664826,-0.223648871,164.1666667,4.34567901,0.36465258,0.36,96.6666667,15.26666667
2021,17,12,-0.504256971,0.113519876,-0.856903675,-0.415880256,-0.890969808,3.153846154,1.484504047,-0.741482256,NA,1.142857143,0.428571429,0.642857143,0.714285714,0.666666667,24,15:15,2,,3,7:30,3,,8:00,3,15:18,2,,3,1:00,4,,2,0,1,1,8,50,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,1,2,4,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,0,NA,2,4,0,0,0,0,1,1,0,1,0,0,0,0,0,,2,17,0.19201194,-0.353797409,-0.121139955,0.487190567,-0.872899551,1.761475052,-1.112914138,1.387938581,68,3.88095238,0.27067354,0.76,46.4210526,8.833333333
2022,15,5,1.70202799,0.519248322,0.756583245,0.992619852,-0.890969808,2.307692308,-0.67713266,-1.041781403,NA,1.214285714,0.285714286,0.714285714,0.428571429,0,29,23:00,2,,1,6:00,2,,6:40,4,0:00,5,,1,7:30,3,,0,0,0,0,8,0,2,1,1,3,1,0,0,3,3,0,1,1,0,0,1,1,0,0,0,2,2,0,3,2,2,4,0,2,3,0,3,0,0,0,1,0,1,1,1,4,4,5,1,0,1,1,1,10,5,1,3,3,1,0,1,1,1,5,2,0,3,3,1,0,1,1,1,2,2,0,3,3,0,NA,NA,NA,NA,NA,NA,1,0,NA,2,4,0,0,0,1,1,1,1,0,0,0,0,0,0,,2,15,NA,NA,NA,-0.705672934,-0.681820416,0.341930053,-1.199557413,0.697258245,765.6666667,,,,,4.5
2023,17,7,2.10317071,1.533569438,-0.211508907,1.141743747,1.641106551,3.230769231,1.681016475,-0.916842097,NA,1.857142857,0.571428571,0.857142857,1.714285714,0.666666667,28,17:43,2,,3,7:00,4,,8:45,2,2:00,5,,3,11:00,5,,2,1,2,2,9,30,3,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,2,0,1,4,0,4,3,3,3,3,2,3,3,3,3,3,5,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,3,0,2,0,1,1,1,0,1,0,0,0,0,0,,1,17,-0.490662791,NA,NA,2.336128993,5.232483597,NA,0.36002155,0.467031466,405,,,,,15.55
2024,14,13,0.19774279,-0.089344347,0.111188477,0.07319564,0.375068371,2.384615385,-0.480620232,-0.791066776,NA,1.214285714,0.428571429,0.785714286,0.571428571,1,25,12:00,2,,2,18:00,2,,19:15,2,13:00,7,im done playing eating and playing with my step sisters,1,10:00,5,,1,1,2,2,7,0,2,2,2,4,3,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,3,1,2,3,3,2,3,1,3,0,1,1,2,3,2,3,3,3,1,2,2,5,1,0,0,0,1,0,11,1,2,2,1,0,1,1,0,3,1,1,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,0,NA,2,2,0,0,0,1,0,1,1,1,0,0,1,1,1,,1,14,-0.661792518,NA,NA,0.335788661,0.735060766,2.227107677,0.619951378,-0.45387565,265,,,,,8.283333333
2026,15,10,-1.406828091,-1.712258132,-1.179601059,-1.43289576,-2.283611806,2.615384615,0.108917051,-1.042425055,NA,0.071428571,0,0.071428571,0,0,39,19:00,7,School,2,17:00,3,,8:15,2,20:00,7,No School,2,8:00,5,,2,0,0,0,7,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,1,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,1,3,1,4,4,0,0,0,0,1,0,0,0,0,0,,2,15,NA,NA,NA,NA,0,2.099933977,-2.412563274,1.61816536,849,,,,,0
2027,14,13,0.79945687,-0.089344347,1.079280628,0.596464384,-0.384554536,2.769230769,0.501941907,-0.874740657,NA,2,0.571428571,0.785714286,1.428571429,0.5,22,11:00,2,,2,9:00,2,,9:00,3,23:00,2,,2,13:00,5,,2,1,2,3,8,30,1,1,3,4,1,1,0,0,0,0,0,0,0,0,1,2,0,0,3,3,3,3,3,3,3,3,3,2,3,0,3,3,3,3,1,0,3,1,2,3,2,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,5,3,2,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,0,NA,1,2,0,4,4,1,1,1,0,1,0,0,0,0,0,,1,14,0.128041816,NA,NA,NA,0,2.647315552,-0.419767931,NA,751.8333333,,,,,120.8333333
2028,13,13,0.79945687,0.316384099,-0.856903675,0.086312431,-1.270781262,2,-1.463182372,-0.456999503,NA,1.642857143,0.571428571,0.857142857,0.857142857,0.666666667,22,14:00,7,when my mom finds out I'm up and tells me to go to bed,2,19:00,1,,8:30,3,15:00,2,,2,14:00,1,,2,1,3,3,6,0,3,1,4,4,1,1,1,1,0,0,0,0,0,0,1,1,0,0,3,3,1,3,3,3,3,3,3,1,1,0,3,3,2,2,1,0,0,0,5,3,3,5,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,5,2,0,3,3,0,NA,NA,NA,NA,NA,NA,4,0,NA,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1,,2,13,-1.951462532,NA,NA,4.203419166,3.043156115,-0.124116363,0.706594654,-0.914329207,477.8333333,,,,,22.33333333
2029,17,18,-0.203399931,0.519248322,0.756583245,0.357477212,1.387898915,2.454545455,-0.301972571,-0.821041567,NA,2,0.714285714,0.928571429,1.571428571,0.5,22,23:59,7,I finally did my chores and self guided work,3,5:30,2,,6:27,2,2:00,7,Gaming,2,11:00,5,,1,4,2,0,7,30,3,1,1,4,3,1,1,0,1,0,0,0,0,1,0,0,0,0,2,2,1,0,0,3,3,0,3,0,2,1,2,0,0,0,0,1,1,1,3,2,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,1,2,4,1,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,2,8,0,0,3,3,2,0,NA,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,,2,17,-1.528451998,NA,NA,NA,0,2.364631423,1.919600514,-1.835236323,754.6666667,,,,,33.45
2030,13,17,-0.303685611,0.316384099,0.433885861,0.14886145,-0.511158354,2.692307692,0.305429479,-0.826852957,NA,0.785714286,0.142857143,0.571428571,0.285714286,0.333333333,24,22:35,5,,2,6:00,2,,7:45,3,12:00,2,,2,10:00,4,,1,1,1,1,6,0,2,1,4,4,0,0,0,0,2,0,2,0,2,0,1,1,0,0,0,0,0,2,0,0,0,1,2,0,3,0,4,0,0,0,0,0,2,0,1,2,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,1,6,2,0,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,NA,2,2,0,2,0,1,1,1,0,1,0,0,0,0,0,na,1,13,0.012102127,0.085291992,0.456322571,0.032984849,-0.375769539,2.134418371,-0.24648138,0.697258245,508.6666667,,,,,7.183333333
2031,14,4,0.29802847,0.722112545,-0.534206291,0.161978241,-0.76436599,2.923076923,0.894966763,-0.756296267,NA,2.071428571,0.571428571,1,1.714285714,0.833333333,22,12:00,7,that's just when i do,2,5:00,2,,7:28,1,1:00,2,,2,12:00,5,,0,1,2,2,6,0,2,1,2,4,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,2,2,3,4,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,0,NA,2,4,0,0,0,1,0,1,1,0,0,0,0,0,0,,2,14,-0.49416944,0.924440625,0.851428509,-0.132180866,-0.761423224,2.500482937,0.186734999,-0.914329207,,,,,,6.583333333
2032,14,8,-0.203399931,0.316384099,0.111188477,0.074724215,-0.890969808,2.538461538,-0.087595377,-0.623045742,NA,1.357142857,0.428571429,0.714285714,0.714285714,0.833333333,21,10:00,2,,1,7:30,3,,8:00,5,1:00,2,,1,12:30,5,,2,0,2,2,12,0,2,2,1,2,3,3,0,0,0,0,0,0,0,0,2,2,0,0,3,3,3,1,3,3,3,4,3,1,1,1,2,3,3,3,3,3,3,3,4,4,2,4,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,0,NA,2,3,0,2,2,0,0,1,0,1,0,0,0,0,0,BLACK,2,14,NA,-0.363554952,-0.584629614,1.014803269,0.208582845,1.894250436,-0.333124656,-0.684102429,142,3.75,NA,0.2,21,10.75
2033,17,7,0.69917119,-0.697937016,-0.856903675,-0.285223167,0.501672189,2.153846154,-1.070157516,-1.083997496,NA,0.857142857,0.142857143,0.785714286,0.142857143,0.833333333,27,11:00,3,,3,7:00,5,,8:00,1,11:00,3,,3,8:00,5,,4,2,0,0,7,30,2,2,2,3,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,3,0,1,0,1,0,2,1,0,0,0,0,3,2,3,3,1,0,0,0,1,0,1,0,2,2,1,0,1,0,0,2,0,1,2,2,1,0,0,1,0,11,0,1,2,2,0,NA,NA,NA,NA,NA,NA,4,0,NA,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,,1,17,-0.494373404,NA,NA,-0.590974521,-0.415875492,1.994579087,-0.073194828,-1.605009544,934.6666667,3.82352941,-0.2430118,0.68,46.4705882,4.916666667
2034,17,10,0.69917119,0.722112545,0.111188477,0.510824071,-0.384554536,2.769230769,0.501941907,0.885777203,NA,2.428571429,0.857142857,1,2.428571429,0.833333333,32,10:40,5,,2,7:00,2,,7:43,1,12:43,2,,2,10:30,5,,2,1,2,2,8,30,2,1,3,2,0,0,2,0,0,0,2,2,0,0,1,1,0,1,0,1,0,1,2,1,2,1,2,0,2,0,2,0,0,1,0,0,0,1,5,2,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,0,0,12,0,0,1,3,0,NA,NA,NA,NA,NA,NA,2,1,0,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0,,2,17,0.13799916,0.602441731,0.159993117,-0.11382912,-0.027995089,0.255582234,-0.593054483,0.467031466,216.3333333,,,,,6.65
2035,14,11,1.00002823,0.316384099,-0.534206291,0.260735346,-0.004743083,3.153846154,1.484504047,-0.706719623,NA,1.285714286,0.285714286,0.857142857,0.428571429,0.5,25,11:51,5,,3,6:30,2,,7:00,2,12:00,4,,2,8:00,4,,0,1,2,2,8,15,3,2,2,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,2,3,3,3,2,3,3,0,3,0,2,3,3,1,0,1,2,2,4,2,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,3,0,1,1,1,1,0,1,0,0,6,0,0,1,1,0,NA,NA,NA,NA,NA,NA,2,0,NA,1,3,0,0,0,0,1,1,0,1,0,0,0,0,0,,1,14,-0.588734682,0.582926646,0.570295437,0.757878823,1.086270557,1.080808788,-0.679697759,0.006577908,187.6666667,,,,,9.816666667
2037,13,7,-0.303685611,1.330705215,2.692767548,1.239929051,1.641106551,2.230769231,-0.873645088,-0.91232213,NA,1.857142857,0,0.928571429,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,NA,-0.402585121,1.375703697,-1.237873573,1.565130249,NA,NA,NA,,,,,,2.566666667
2038,16,17,0.19774279,0.924976769,0.756583245,0.626434268,1.008087461,2.692307692,0.305429479,-0.999938888,NA,1.357142857,0.142857143,0.928571429,0.428571429,0.166666667,23,9:00,4,,3,8:00,2,,6:00,2,9:30,5,,3,7:30,5,,2,2,2,2,8,0,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,0,3,0,2,0,1,0,3,3,3,1,1,0,3,1,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,1,3,3,1,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,1,3,0,0,0,1,0,1,0,1,0,0,0,0,0,,1,16,-0.095734515,0.046261823,0.008029294,0.510130249,2.044025037,2.431519543,-0.24648138,-0.223648871,250,,,,,8.916666667
2039,14,6,-0.00282857,0.519248322,-0.534206291,-0.005928846,-0.004743083,2.384615385,-0.480620232,-0.916072644,NA,1.571428571,0.142857143,0.785714286,0.428571429,0.666666667,29,23:00,3,,2,6:15,2,,6:50,2,23:59,5,,1,9:30,4,,1,0,2,0,8,30,3,1,1,4,0,0,1,0,3,0,1,0,0,0,1,1,0,0,3,1,0,1,2,0,1,0,1,0,2,1,3,3,1,1,0,0,1,2,5,2,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,0,2,2,1,2,3,0,0,2,2,4,0,NA,2,3,0,0,3,1,1,1,0,0,1,0,0,0,0,,2,14,-0.475439701,0.612199273,1.155356154,1.71675756,1.646187933,1.751158018,0.36002155,-0.223648871,561,,,,,13.3
2040,13,4,-0.905399691,-0.495072793,-0.211508907,-0.53732713,-1.017573626,2.769230769,0.501941907,-1.041751783,NA,1.428571429,0.142857143,0.928571429,0.142857143,0.5,17,22:00,3,,3,6:00,3,,6:55,2,23:00,2,,2,10:00,4,,0,0,1,1,12,0,3,1,2,2,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,1,0,3,0,3,0,2,1,1,0,2,2,4,2,4,4,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,NA,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,,1,13,-0.27109124,0.124322161,-0.379478453,-0.315698328,-1.962788236,1.306934225,-0.939627586,0.927485023,736.6666667,4,NA,0.04,45,5.916666667
2041,17,10,-0.10311425,1.127840992,2.370070164,1.131598968,0.501672189,2.615384615,0.108917051,-0.748340155,NA,2.357142857,0.571428571,0.928571429,1.428571429,0.666666667,18,23:00,1,,2,6:50,2,,7:55,4,2:00,2,,1,10:00,4,,0,1,1,1,8,0,2,1,1,3,0,0,3,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,1,3,3,3,1,0,3,0,3,0,3,1,3,1,3,3,5,2,3,4,1,0,0,1,0,0,5,0,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,1,3,0,0,0,0,1,1,0,1,0,1,0,0,0,,2,17,-0.251576915,0.065776907,1.033785096,0.537657869,2.122064218,NA,0.533308102,0.236804687,570.6666667,,,,,9.016666667
2042,14,8,-0.10311425,-0.29220857,-1.179601059,-0.524974626,-1.39738508,2.461538462,-0.284107805,-0.644315076,NA,0.142857143,0,0.142857143,0,0.833333333,29,23:00,2,,1,6:50,2,,7:20,2,23:30,2,,1,8:30,6,my singing group,0,0,2,0,8,0,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,8,0,0,1,3,1,0,1,0,0,10,0,0,3,3,1,4,2,4,0,3,3,1,0,NA,2,4,1,0,0,1,1,1,1,0,0,0,0,0,0,,2,14,-0.423494027,-0.724584015,-0.637816951,-0.613914203,-2.547440272,2.121036248,0.706594654,-0.684102429,848.1666667,3.39285714,-0.1700767,0.28,23.5714286,4.833333333
